,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,trending,github_release_downloads,new_addition,updated_github_id,gitlab_id,gitlab_url
113,django-admin-confirm,trangpham/django-admin-confirm,django-admin-confirm,[],admin-interface-actions,https://github.com/TrangPham/django-admin-confirm,https://github.com/TrangPham/django-admin-confirm,,2020-11-08 18:56:53,2023-05-20 17:48:03,2023-03-29 17:08:35,69.0,,11.0,4.0,25.0,8.0,17.0,108,2022-07-08 03:39:24,1.0.0,8.0,"AdminConfirmMixin is a mixin for ModelAdmin that adds confirmations to changes, additions and actions.",25.0,25.0,6.0,https://pypi.org/project/django-admin-confirm,16573.0,16573.0,14,True,3,,,,,,
114,django-cryptographic-fields,foundertherapy/django-cryptographic-fields,django-cryptographic-fields,[],encrpyted-fields,https://github.com/foundertherapy/django-cryptographic-fields,https://github.com/foundertherapy/django-cryptographic-fields,MIT,2015-04-29 22:49:48,2021-11-10 12:49:34,2016-09-27 23:25:27,34.0,,26.0,12.0,16.0,9.0,2.0,27,2016-09-23 16:28:37,0.5.0,3.0,A set of fields that wrap standard Django fields with encryption provided by the python cryptography library.,19.0,19.0,8.0,https://pypi.org/project/django-cryptographic-fields,237.0,237.0,14,False,3,,,,,,
115,django-ninja-apikey,mawassk/django-ninja-apikey,django-ninja-apikey,[],restful-api-ninja,https://github.com/mawassk/django-ninja-apikey,https://github.com/mawassk/django-ninja-apikey,MIT,2021-07-13 08:29:30,2023-07-23 22:51:51,2021-08-27 13:54:10,39.0,,5.0,1.0,12.0,2.0,1.0,23,2021-08-16 12:00:23,0.2.1,2.0,Easy to use API key authentication for Django Ninja REST Framework.,4.0,4.0,,https://pypi.org/project/django-ninja-apikey,1145.0,1145.0,13,True,3,,,,,,
116,django-encrypted-model-fields,,django-encrypted-model-fields,[],encrpyted-fields,,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields,,2018-06-05 14:35:48,2018-06-05 14:35:48,,,,25.0,,,6.0,20.0,32,,,4.0,A set of fields that wrap standard Django fields with encryption provided by the python cryptography library.,,,,https://pypi.org/project/django-encrypted-model-fields,60261.0,60261.0,11,False,3,,,,,lansharkconsulting/django/django-encrypted-model-fields,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields
117,eventsourcing-django,pyeventsourcing/eventsourcing-django,eventsourcing-django,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-django,https://github.com/pyeventsourcing/eventsourcing-django,BSD-3-Clause,2021-07-15 13:39:46,2023-04-21 22:50:00,2023-03-16 17:14:44,142.0,,7.0,3.0,16.0,2.0,1.0,32,,,,Python package for eventsourcing with Django.,5.0,5.0,5.0,https://pypi.org/project/eventsourcing-django,1523.0,1523.0,11,True,2,,,,,,
118,django-oauth2-authcodeflow,jrd/django-oauth2-authcodeflow,django-oauth2-authcodeflow,[],authentication-authorization,https://github.com/jrd/django-oauth2-authcodeflow,https://github.com/jrd/django-oauth2-authcodeflow,MIT,2020-11-27 10:40:53,2023-07-31 15:35:14,2023-07-31 15:35:09,80.0,5.0,4.0,3.0,13.0,1.0,,11,,,,Authenticate with any OpenId Connect/Oauth2 provider through authorization code flow. PKCE is also supported.,6.0,6.0,9.0,https://pypi.org/project/django-oauth2-authcodeflow,813.0,813.0,11,False,3,,,,,,
119,django-oauth-login,dropseed/django-oauth-login,django-oauth-login,[],authentication-authorization,https://github.com/dropseed/django-oauth-login,https://github.com/dropseed/django-oauth-login,MIT,2022-03-17 20:18:15,2023-08-04 16:11:24,2023-08-04 16:10:50,41.0,6.0,2.0,3.0,19.0,1.0,1.0,11,2023-08-04 16:11:25,0.2.4,7.0,A minimal app that adds OAuth login support to your Django project.,2.0,2.0,5.0,https://pypi.org/project/django-oauth-login,207.0,207.0,11,False,3,,,,,,
120,django-ninja-passwordreset,eadwinCode/django-ninja-passwordreset,django-ninja-passwordreset,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-passwordreset,https://github.com/eadwinCode/django-ninja-passwordreset,BSD-3-Clause,2021-11-20 21:37:41,2023-04-25 19:24:16,2023-04-25 18:11:25,163.0,,1.0,1.0,2.0,,,3,2023-04-25 19:24:16,1.2.4,2.0,"An extension of django rest framework, providing a configurable password reset strategy.",,,34.0,https://pypi.org/project/django-ninja-passwordreset,31.0,31.0,11,False,3,,,,,,
121,django-fsm-freeze,ming-tung/django-fsm-freeze,django-fsm-freeze,[],finite-state-machine,https://github.com/ming-tung/django-fsm-freeze,https://github.com/ming-tung/django-fsm-freeze,MIT,2021-06-11 15:38:15,2023-05-03 19:58:13,2023-02-01 11:00:56,95.0,,2.0,2.0,105.0,,4.0,4,2021-08-24 14:35:00,0.1.9,9.0,django-fsm data immutability support.,,,3.0,https://pypi.org/project/django-fsm-freeze,789.0,789.0,9,False,3,,,,,,
122,django-locking,debrouwere/django-locking,django-locking,[],locking,https://github.com/debrouwere/django-locking,https://github.com/debrouwere/django-locking,,2010-06-01 20:20:54,2019-09-15 22:09:45,2012-02-15 16:11:21,21.0,,13.0,5.0,9.0,,,138,,,,"Prevents users from doing concurrent editing in Django. Works out of the box in the admin interface, or you can..",4.0,4.0,3.0,https://pypi.org/project/django-locking,71.0,71.0,8,False,3,,,,,,
123,django-address-model,agusmakmun/django-address-model,django-address-model,[],fields-addresses,https://github.com/agusmakmun/django-address-model,https://github.com/agusmakmun/django-address-model,MIT,2019-08-10 11:31:13,2020-11-18 09:48:51,2020-11-18 09:46:12,14.0,,3.0,2.0,,2.0,,13,2020-11-18 09:49:40,1.0.4,1.0,"django abstract model that provide the complete address, eg: no, na/rt, ca/rw, village/desa, sub district/kecamatan,..",6.0,6.0,,https://pypi.org/project/django-address-model,22.0,22.0,8,False,3,,,,,,
124,django-minio,maddevsio/django_minio,django-minio,[],storage,https://github.com/maddevsio/django_minio,https://github.com/maddevsio/django_minio,,2016-06-29 09:48:43,2019-04-02 17:08:55,2019-04-02 17:08:54,39.0,,15.0,6.0,4.0,1.0,4.0,63,,,,Django app to use Minio Server as file storage.,,,4.0,https://pypi.org/project/django-minio,132.0,132.0,7,True,3,,,,,,
125,django-discord-integration,Ninjaclasher/django-discord-integration,django-discord-integration,[],messaging,https://github.com/Ninjaclasher/django-discord-integration,https://github.com/Ninjaclasher/django-discord-integration,AGPL-3.0,2019-05-12 19:51:58,2023-04-08 02:13:10,2023-04-08 02:12:54,42.0,,1.0,2.0,1.0,,2.0,20,2023-01-04 23:09:31,1.2.5,3.0,"Discord integration for Django, supporting error reporting via webhooks.",4.0,4.0,2.0,https://pypi.org/project/django-discord-integration,172.0,172.0,7,True,3,,,,,,
126,django-ninja-auth,mugartec/django-ninja-auth,django-ninja-auth,[],restful-api-ninja,https://github.com/mugartec/django-ninja-auth,https://github.com/mugartec/django-ninja-auth,WTFPL,2021-07-21 19:04:17,2023-08-17 16:58:49,2023-08-17 16:58:21,24.0,3.0,3.0,2.0,4.0,,3.0,19,,,,,,,6.0,https://pypi.org/project/django-ninja-auth,208.0,208.0,7,False,3,,,,,,
127,django-oauthost,idlesign/django-oauthost,django-oauthost,[],authentication-authorization,https://github.com/idlesign/django-oauthost,https://github.com/idlesign/django-oauthost,BSD-3-Clause,2011-11-06 14:47:51,2022-02-04 12:50:22,2022-02-04 12:50:18,144.0,,,4.0,1.0,1.0,2.0,25,,,,"Reusable application for Django, introducing OAuth2 server functionality.",2.0,2.0,2.0,https://pypi.org/project/django-oauthost,125.0,125.0,6,True,3,,,,,,
128,eventsourcing-eventstoredb,pyeventsourcing/eventsourcing-eventstoredb,eventsourcing-eventstoredb,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-eventstoredb,https://github.com/pyeventsourcing/eventsourcing-eventstoredb,BSD-3-Clause,2021-07-15 13:43:52,2023-08-11 13:12:00,2023-08-11 13:11:56,31.0,2.0,1.0,1.0,1.0,,,11,,,,Python package for eventsourcing with EventStoreDB.,,,2.0,https://pypi.org/project/eventsourcing-eventstoredb,163.0,163.0,6,False,3,,,,,,
129,django-searchable-encrypted-fields,,django-searchable-encrypted-fields,[],encrpyted-fields,,https://gitlab.com/guywillett/django-searchable-encrypted-fields,,2019-04-09 15:14:16,2019-04-09 15:14:16,,,,2.0,,,3.0,15.0,9,,,4.0,,,,,https://pypi.org/project/django-searchable-encrypted-fields,25117.0,25117.0,6,False,3,,,,,guywillett/django-searchable-encrypted-fields,https://gitlab.com/guywillett/django-searchable-encrypted-fields
130,django-channels-discord,AdvocatesInc/django-channels-discord,django-channels-discord,[],messaging,https://github.com/AdvocatesInc/django-channels-discord,https://github.com/AdvocatesInc/django-channels-discord,MIT,2019-06-12 18:59:13,2022-02-14 14:17:21,2022-02-08 05:58:49,9.0,,1.0,2.0,,1.0,2.0,12,2022-01-12 02:01:46,0.2.0,4.0,An interface server connecting Djangos Channels and Discord.,,,,https://pypi.org/project/django-channels-discord,,,5,False,3,,,,,,
131,eventsourcing-dynamodb,pyeventsourcing/eventsourcing-dynamodb,eventsourcing-dynamodb,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-dynamodb,https://github.com/pyeventsourcing/eventsourcing-dynamodb,BSD-3-Clause,2021-07-15 13:42:53,2022-10-07 23:00:38,2022-10-07 23:00:38,5.0,,1.0,1.0,2.0,,,3,,,,Python package for eventsourcing with DynamoDB.,,,3.0,https://pypi.org/project/eventsourcing-dynamodb,,,4,False,3,,,,,,
132,eventsourcing-axonserver,pyeventsourcing/eventsourcing-axonserver,eventsourcing-axonserver,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing-axonserver,https://github.com/pyeventsourcing/eventsourcing-axonserver,BSD-3-Clause,2022-05-03 22:48:32,2023-02-14 14:23:39,2023-02-14 14:23:22,19.0,,,1.0,,,,1,,,,Python package for eventsourcing with Axon Server.,,,,https://pypi.org/project/eventsourcing-axonserver,46.0,46.0,4,False,3,,,,,,
